idRule,Rule,state
1042,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1580.0], NOx_GT[2.0-481.0]",Not supported
1043,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-304.0] --> CO_GT[0.1-6.4]",Confident
1044,"NMHC_GT[7.0-77.0] --> CO_GT[0.1-1.1], PT08_S1_CO[647.0-1598.0], NOx_GT[2.0-449.0]",Not supported
1045,"PT08_S2_NMHC[383.0-1028.0], PT08_S3_NOx[322.0-1329.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0], NO2_GT[2.0-32.0]",Not supported
1046,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-192.0] --> C6H6_GT[0.1-13.0]",Confident
1047,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-513.0] --> NO2_GT[295.0-340.0]",Not supported
1048,"C6H6_GT[0.1-0.7], PT08_S4_NO2[551.0-1285.0] --> CO_GT[0.1-2.4]",Not supported
1049,"PT08_S1_CO[647.0-1223.0], PT08_S4_NO2[551.0-1221.0] --> NO2_GT[2.0-152.0]",Not confident
1050,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1151.0], NOx_GT[2.0-469.0]",Not confident
1051,"PT08_S1_CO[647.0-967.0] --> NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-1156.0]",Not supported
1052,"PT08_S2_NMHC[383.0-900.0] --> PT08_S1_CO[647.0-839.0], NOx_GT[2.0-481.0]",Not confident
1053,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-256.0] --> PT08_S2_NMHC[383.0-772.0]",Not confident
1054,"PT08_S1_CO[647.0-923.0], PT08_S4_NO2[551.0-1397.0] --> PT08_S2_NMHC[383.0-1160.0], NO2_GT[2.0-64.0]",Not confident
1055,"NOx_GT[2.0-416.0], PT08_S4_NO2[1827.0-2775.0] --> PT08_S1_CO[647.0-1439.0]",Not confident
1056,"PT08_S1_CO[647.0-1479.0], PT08_S4_NO2[551.0-1028.0] --> PT08_S2_NMHC[383.0-708.0], NOx_GT[2.0-416.0], NO2_GT[2.0-144.0]",Not confident
1057,"CO_GT[0.1-5.4], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-5.5]",Not confident
1058,"PT08_S2_NMHC[1627.0-2214.0] --> PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-416.0]",Not supported
1059,"PT08_S1_CO[647.0-1722.0], PT08_S2_NMHC[383.0-1284.0], NOx_GT[517.0-1479.0] --> NO2_GT[2.0-128.0]",Not supported
1060,"NMHC_GT[7.0-79.0] --> CO_GT[0.1-5.2], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0]",Not supported
1061,"PT08_S1_CO[647.0-1063.0] --> PT08_S2_NMHC[383.0-804.0], NOx_GT[936.0-1479.0]",Not supported
1062,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1127.0], NOx_GT[2.0-288.0] --> NMHC_GT[7.0-301.0]",Not supported
1063,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-21.5], NOx_GT[2.0-416.0] --> NO2_GT[2.0-96.0]",Not confident
1064,"PT08_S1_CO[647.0-1723.0], NOx_GT[1230.0-1479.0] --> NMHC_GT[624.0-1189.0]",Not supported
1065,"C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1156.0], NOx_GT[653.0-1479.0] --> NMHC_GT[7.0-55.0]",Not supported
1066,"NMHC_GT[7.0-231.0] --> PT08_S1_CO[647.0-967.0], NOx_GT[2.0-160.0]",Not supported
1067,"NMHC_GT[974.0-1189.0], C6H6_GT[0.1-13.1] --> CO_GT[0.1-6.4]",Not supported
1068,PT08_S4_NO2[1893.0-2775.0] --> PT08_S1_CO[647.0-1401.0],Not supported
1069,"NO2_GT[2.0-260.0] --> CO_GT[0.1-6.4], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-232.0]",Not confident
1070,"PT08_S1_CO[647.0-1463.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-3.1]",Not confident
1071,"PT08_S1_CO[647.0-839.0], C6H6_GT[0.1-5.5], NOx_GT[2.0-416.0] --> NO2_GT[2.0-144.0]",Confident
1072,"NMHC_GT[7.0-276.0] --> CO_GT[0.1-2.2], PT08_S1_CO[647.0-860.0], NOx_GT[2.0-372.0]",Not supported
1073,PT08_S1_CO[647.0-807.0] --> PT08_S2_NMHC[383.0-498.0],Not supported
1074,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-32.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
1075,"PT08_S1_CO[647.0-839.0], NMHC_GT[7.0-274.0], NOx_GT[2.0-288.0] --> PT08_S3_NOx[322.0-1033.0]",Not supported
1076,"NO2_GT[2.0-213.0] --> PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-152.0]",Not confident
1077,PT08_S1_CO[647.0-1287.0] --> NO2_GT[2.0-242.0],Confident
1078,"NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-644.0], NOx_GT[2.0-416.0], NO2_GT[2.0-256.0]",Not supported
1079,"CO_GT[0.1-4.0], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-352.0] --> PT08_S2_NMHC[383.0-1028.0]",Not confident
1080,"NOx_GT[811.0-1479.0], NO2_GT[2.0-160.0], PT08_S4_NO2[2366.0-2775.0] --> NMHC_GT[1189.0-1189.0]",Not supported
1081,"CO_GT[0.1-6.2], PT08_S1_CO[647.0-1319.0], NOx_GT[2.0-408.0] --> NMHC_GT[7.0-301.0]",Not confident
1082,"PT08_S1_CO[647.0-1479.0], NOx_GT[517.0-1479.0] --> C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1413.0], NO2_GT[2.0-192.0]",Not supported
1083,PT08_S4_NO2[1919.0-2775.0] --> PT08_S1_CO[647.0-1479.0],Not confident
1084,PT08_S1_CO[647.0-1031.0] --> PT08_S2_NMHC[383.0-900.0],Confident
1085,"PT08_S2_NMHC[383.0-772.0], PT08_S3_NOx[322.0-1226.0], PT08_S4_NO2[2503.0-2775.0] --> NMHC_GT[306.0-1189.0]",Not supported
1086,"NO2_GT[2.0-48.0] --> PT08_S1_CO[647.0-919.0], NOx_GT[2.0-84.0]",Not supported
1087,"NMHC_GT[7.0-147.0] --> NOx_GT[2.0-481.0], NO2_GT[2.0-56.0]",Not supported
1088,"CO_GT[0.1-2.8], PT08_S1_CO[647.0-1343.0], NOx_GT[2.0-477.0] --> NMHC_GT[7.0-215.0]",Not supported
1089,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-14.3]",Confident
1090,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-144.0] --> NMHC_GT[7.0-301.0]",Not supported
1091,"NMHC_GT[7.0-156.0] --> CO_GT[0.1-6.4], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-416.0]",Not supported
1092,PT08_S1_CO[647.0-1419.0] --> PT08_S2_NMHC[383.0-966.0],Not confident
1093,"CO_GT[0.1-2.4], PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-497.0] --> PT08_S3_NOx[1705.0-2683.0]",Not supported
1094,"PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[8.1-11.9], C6H6_GT[32.2-63.7], NOx_GT[2.0-416.0]",Not supported
1095,PT08_S3_NOx[322.0-1065.0] --> PT08_S2_NMHC[383.0-1156.0],Not confident
1096,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-15.1], PT08_S2_NMHC[1451.0-2214.0] --> NMHC_GT[7.0-55.0]",Not supported
1097,"NO2_GT[2.0-72.0] --> PT08_S1_CO[647.0-839.0], NOx_GT[2.0-288.0]",Not supported
1098,"PT08_S1_CO[647.0-967.0], C6H6_GT[0.1-3.9], NOx_GT[2.0-160.0] --> PT08_S4_NO2[551.0-1285.0]",Not confident
1099,"PT08_S1_CO[647.0-967.0] --> PT08_S2_NMHC[383.0-932.0], NOx_GT[583.0-1479.0]",Not supported
1100,"PT08_S1_CO[647.0-1223.0], NMHC_GT[7.0-231.0] --> NOx_GT[517.0-1479.0], PT08_S4_NO2[551.0-1285.0]",Not supported
1101,"PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-294.0] --> C6H6_GT[0.1-19.1]",Confident
1102,"C6H6_GT[25.7-63.7], PT08_S4_NO2[1846.0-2775.0] --> PT08_S1_CO[647.0-1544.0], NOx_GT[2.0-160.0]",Not supported
1103,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1617.0] --> NMHC_GT[306.0-1189.0]",Not supported
1104,"NO2_GT[2.0-188.0] --> PT08_S1_CO[647.0-919.0], NOx_GT[2.0-513.0]",Not confident
1105,"PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-24.7]",Confident
1106,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1541.0]",Confident
1107,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-775.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-55.0]",Not supported
1108,"NO2_GT[2.0-128.0] --> PT08_S1_CO[647.0-1095.0], NOx_GT[2.0-177.0]",Not confident
1109,"PT08_S2_NMHC[383.0-644.0], PT08_S3_NOx[322.0-1329.0], PT08_S4_NO2[1991.0-2775.0] --> NOx_GT[517.0-1479.0]",Not supported
1110,"PT08_S1_CO[647.0-807.0], NOx_GT[2.0-320.0] --> CO_GT[6.5-11.9], C6H6_GT[0.1-9.9]",Not supported
1111,"NMHC_GT[456.0-1189.0], C6H6_GT[0.1-18.3] --> CO_GT[0.1-3.2]",Not supported
1112,"PT08_S1_CO[647.0-1031.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-4.7]",Not confident
1113,"PT08_S3_NOx[322.0-1065.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1991.0-2775.0] --> CO_GT[0.1-4.8]",Not supported
1114,"PT08_S2_NMHC[383.0-1156.0], PT08_S3_NOx[322.0-1065.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0]",Not confident
1115,"PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-160.0] --> CO_GT[0.1-3.2], C6H6_GT[0.1-21.5]",Confident
1116,NMHC_GT[7.0-301.0] --> NO2_GT[301.0-340.0],Not supported
1117,"NO2_GT[2.0-40.0] --> PT08_S1_CO[647.0-967.0], NOx_GT[2.0-416.0]",Not supported
1118,"CO_GT[0.1-2.4], PT08_S1_CO[647.0-1287.0] --> NO2_GT[2.0-32.0]",Not supported
1119,"PT08_S1_CO[647.0-862.0], C6H6_GT[25.7-63.7], PT08_S2_NMHC[383.0-824.0] --> NO2_GT[2.0-167.0]",Not supported
1120,"PT08_S3_NOx[1420.0-2683.0] --> PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-432.0]",Not supported
1121,"C6H6_GT[0.1-10.6], PT08_S4_NO2[551.0-759.0] --> PT08_S2_NMHC[383.0-964.0]",Not supported
1122,"CO_GT[0.1-2.0], PT08_S1_CO[647.0-1057.0] --> PT08_S2_NMHC[383.0-481.0]",Not supported
1123,"CO_GT[0.1-5.0], PT08_S1_CO[647.0-903.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-263.0]",Not supported
1124,PT08_S1_CO[647.0-1617.0] --> PT08_S2_NMHC[383.0-1156.0],Confident
1125,PT08_S2_NMHC[1451.0-2214.0] --> C6H6_GT[0.1-2.3],Not supported
1126,"PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-128.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-153.0]",Not confident
1127,"CO_GT[0.1-5.6], PT08_S1_CO[647.0-1415.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-2.3]",Not supported
1128,"PT08_S1_CO[647.0-1353.0], NMHC_GT[7.0-128.0] --> PT08_S2_NMHC[383.0-856.0], NO2_GT[2.0-80.0]",Not supported
1129,"PT08_S1_CO[647.0-1566.0], NOx_GT[2.0-513.0] --> NO2_GT[267.0-340.0]",Not supported
1130,"CO_GT[10.1-11.9], PT08_S1_CO[647.0-1804.0] --> PT08_S2_NMHC[383.0-644.0]",Not supported
1131,PT08_S1_CO[647.0-1151.0] --> NO2_GT[2.0-236.0],Not confident
1132,"PT08_S2_NMHC[383.0-1156.0], PT08_S4_NO2[1787.0-2775.0] --> PT08_S1_CO[647.0-943.0]",Not supported
1133,"PT08_S1_CO[647.0-1015.0], NOx_GT[2.0-224.0] --> C6H6_GT[0.1-2.5]",Not confident
1134,"PT08_S1_CO[647.0-1255.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-20.7]",Confident
1135,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1662.0], NOx_GT[2.0-160.0] --> C6H6_GT[0.1-11.9]",Confident
1136,"CO_GT[0.1-2.3], PT08_S1_CO[647.0-1483.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-274.0]",Not confident
1137,"PT08_S2_NMHC[383.0-1156.0], PT08_S3_NOx[322.0-1329.0], PT08_S4_NO2[1731.0-2775.0] --> NMHC_GT[306.0-1189.0], NO2_GT[2.0-160.0]",Not supported
1138,"NMHC_GT[7.0-55.0] --> CO_GT[0.1-1.6], NOx_GT[2.0-160.0], PT08_S3_NOx[322.0-1329.0], PT08_S4_NO2[551.0-1669.0]",Not supported
1139,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-364.0] --> NMHC_GT[7.0-303.0], C6H6_GT[0.1-13.5], PT08_S3_NOx[322.0-1161.0]",Not supported
1140,"PT08_S1_CO[647.0-839.0], PT08_S2_NMHC[383.0-644.0] --> NO2_GT[2.0-228.0]",Not supported
1141,"PT08_S4_NO2[2413.0-2775.0] --> CO_GT[0.1-1.0], PT08_S1_CO[647.0-1723.0], NOx_GT[768.0-1479.0]",Not supported
1142,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-96.0] --> C6H6_GT[0.1-2.3]",Not supported
1143,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-80.0], NO2_GT[2.0-96.0] --> PT08_S2_NMHC[383.0-900.0]",Confident
1144,"NO2_GT[2.0-112.0] --> PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-192.0]",Not confident
1145,"PT08_S1_CO[647.0-740.0] --> PT08_S2_NMHC[383.0-1020.0], PT08_S3_NOx[322.0-1065.0]",Not supported
1146,PT08_S1_CO[647.0-811.0] --> NO2_GT[2.0-109.0],Not supported
1147,"PT08_S1_CO[647.0-1351.0], PT08_S3_NOx[322.0-809.0] --> PT08_S2_NMHC[383.0-1316.0], NO2_GT[2.0-160.0]",Not confident
1148,"C6H6_GT[25.7-63.7], PT08_S4_NO2[1787.0-2775.0] --> PT08_S1_CO[647.0-967.0]",Not supported
1149,PT08_S4_NO2[1747.0-2775.0] --> PT08_S3_NOx[1705.0-2683.0],Not supported
1150,"C6H6_GT[0.1-1.5], PT08_S4_NO2[551.0-793.0] --> CO_GT[0.1-2.4]",Not supported
1151,PT08_S1_CO[647.0-807.0] --> PT08_S2_NMHC[383.0-644.0],Not supported
1152,"C6H6_GT[0.1-2.3], PT08_S3_NOx[1705.0-2683.0] --> CO_GT[0.1-3.2], PT08_S1_CO[647.0-1071.0]",Not supported
1153,"NO2_GT[2.0-32.0] --> CO_GT[6.5-11.9], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-64.0]",Not supported
1154,"NO2_GT[2.0-160.0] --> PT08_S1_CO[647.0-1607.0], NOx_GT[2.0-289.0]",Not confident
1155,"NMHC_GT[7.0-226.0] --> PT08_S2_NMHC[383.0-900.0], NOx_GT[2.0-304.0], NO2_GT[2.0-160.0]",Not supported
1156,"PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-314.0] --> C6H6_GT[0.1-9.0]",Confident
1157,"CO_GT[0.1-6.4], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-775.0]",Not supported
1158,"CO_GT[6.5-11.9], PT08_S1_CO[647.0-1223.0] --> PT08_S2_NMHC[383.0-1446.0], NO2_GT[2.0-160.0]",Not supported
1159,"CO_GT[9.3-11.9], PT08_S1_CO[647.0-1175.0], NOx_GT[2.0-32.0] --> NMHC_GT[7.0-301.0]",Not supported
1160,"PT08_S1_CO[647.0-1095.0], PT08_S2_NMHC[383.0-900.0], PT08_S4_NO2[551.0-917.0] --> NO2_GT[2.0-226.0]",Confident
1161,"PT08_S1_CO[647.0-1617.0], NOx_GT[517.0-1479.0] --> NMHC_GT[337.0-1189.0]",Not supported
1162,"C6H6_GT[0.1-21.5], PT08_S4_NO2[551.0-1141.0] --> PT08_S2_NMHC[1531.0-2214.0]",Not supported
1163,NOx_GT[2.0-240.0] --> NO2_GT[295.0-340.0],Not supported
1164,"PT08_S1_CO[647.0-738.0], NOx_GT[2.0-481.0] --> C6H6_GT[0.1-2.3]",Not supported
1165,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-703.0] --> NO2_GT[2.0-240.0]",Not supported
1166,"PT08_S1_CO[647.0-1139.0], PT08_S3_NOx[322.0-423.0] --> PT08_S2_NMHC[383.0-676.0], NO2_GT[2.0-256.0]",Not supported
1167,"NO2_GT[2.0-96.0] --> PT08_S1_CO[647.0-1180.0], NOx_GT[2.0-450.0]",Confident
1168,"C6H6_GT[25.7-63.7], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1031.0]",Not supported
1169,"PT08_S2_NMHC[1889.0-2214.0] --> PT08_S1_CO[647.0-1047.0], NOx_GT[2.0-513.0]",Not supported
1170,"NMHC_GT[7.0-112.0] --> NOx_GT[2.0-48.0], NO2_GT[2.0-224.0]",Not supported
1171,"C6H6_GT[0.1-2.3], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-224.0]",Not confident
1172,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-288.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
1173,"CO_GT[0.1-0.8], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-224.0] --> PT08_S2_NMHC[383.0-644.0]",Not confident
1174,"CO_GT[0.1-3.6], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
1175,"PT08_S3_NOx[322.0-553.0], NO2_GT[295.0-340.0], PT08_S4_NO2[1860.0-2775.0] --> CO_GT[0.1-5.0]",Not supported
1176,"PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-708.0], NOx_GT[2.0-416.0]",Not supported
1177,"NO2_GT[2.0-160.0], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-935.0], PT08_S3_NOx[322.0-841.0]",Not supported
1178,"C6H6_GT[0.1-15.1], PT08_S4_NO2[551.0-1413.0] --> PT08_S2_NMHC[383.0-900.0]",Confident
1179,PT08_S1_CO[647.0-1223.0] --> C6H6_GT[0.1-15.1],Confident
1180,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-1351.0], NOx_GT[2.0-288.0], PT08_S3_NOx[322.0-1065.0] --> NMHC_GT[7.0-254.0]",Not supported
1181,"PT08_S1_CO[647.0-1617.0], NOx_GT[517.0-1479.0] --> NMHC_GT[7.0-193.0], NO2_GT[2.0-32.0]",Not supported
1182,PT08_S1_CO[647.0-1621.0] --> NMHC_GT[556.0-1189.0],Not supported
1183,"CO_GT[0.1-3.5], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-513.0] --> PT08_S2_NMHC[383.0-836.0]",Confident
1184,"CO_GT[0.1-4.4], PT08_S1_CO[647.0-839.0], NOx_GT[2.0-513.0] --> NMHC_GT[7.0-130.0]",Not supported
1185,"NO2_GT[2.0-96.0] --> PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-400.0]",Confident
1186,"C6H6_GT[42.8-63.7], NO2_GT[2.0-257.0] --> PT08_S1_CO[647.0-1239.0], NOx_GT[2.0-32.0]",Not supported
1187,"CO_GT[0.1-4.8], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-384.0] --> NMHC_GT[7.0-296.0]",Not supported
1188,"CO_GT[7.9-11.9], PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-231.0]",Not supported
1189,PT08_S1_CO[647.0-720.0] --> NO2_GT[2.0-224.0],Not supported
1190,"CO_GT[0.1-3.5], PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-32.0] --> NMHC_GT[7.0-220.0]",Not supported
1191,"NMHC_GT[7.0-231.0] --> NOx_GT[2.0-288.0], NO2_GT[2.0-96.0]",Not supported
1192,"PT08_S4_NO2[1926.0-2775.0] --> PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-416.0]",Not supported
1193,"PT08_S3_NOx[322.0-1329.0], NO2_GT[267.0-340.0], PT08_S4_NO2[2397.0-2775.0] --> CO_GT[0.1-3.2]",Not supported
1194,"PT08_S3_NOx[322.0-553.0] --> NOx_GT[2.0-416.0], NO2_GT[2.0-160.0]",Not supported
1195,"CO_GT[7.6-11.9], PT08_S1_CO[647.0-871.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-156.0]",Not supported
1196,"PT08_S1_CO[647.0-1512.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-18.3]",Confident
1197,"PT08_S1_CO[647.0-1223.0], C6H6_GT[0.1-2.3] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-192.0]",Not confident
1198,"PT08_S4_NO2[2417.0-2775.0] --> PT08_S1_CO[647.0-1724.0], NOx_GT[777.0-1479.0]",Not supported
1199,"C6H6_GT[0.1-15.1], PT08_S2_NMHC[383.0-1156.0] --> NMHC_GT[7.0-87.0]",Not supported
1200,"PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-193.0] --> PT08_S2_NMHC[383.0-900.0], NO2_GT[2.0-136.0]",Not supported
1201,"CO_GT[0.1-3.2], PT08_S4_NO2[1731.0-2775.0] --> PT08_S1_CO[647.0-1159.0]",Not supported
1202,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-15.1]",Confident
1203,"CO_GT[0.1-6.4], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-138.0]",Not supported
1204,"NOx_GT[517.0-1479.0], PT08_S4_NO2[1811.0-2775.0] --> PT08_S1_CO[647.0-738.0], PT08_S3_NOx[322.0-1329.0]",Not supported
1205,"NOx_GT[2.0-288.0], PT08_S4_NO2[1795.0-2775.0] --> PT08_S1_CO[647.0-1215.0]",Not supported
1206,"PT08_S1_CO[647.0-1740.0], NOx_GT[2.0-247.0] --> NO2_GT[301.0-340.0]",Not supported
1207,"PT08_S1_CO[647.0-1479.0], NMHC_GT[7.0-55.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-144.0]",Not supported
1208,"PT08_S3_NOx[322.0-1329.0], NO2_GT[267.0-340.0], PT08_S4_NO2[1731.0-2775.0] --> CO_GT[0.1-2.4]",Not supported
1209,"PT08_S1_CO[647.0-1223.0], NOx_GT[2.0-416.0] --> C6H6_GT[0.1-10.3], NO2_GT[2.0-160.0]",Not confident
1210,"NO2_GT[295.0-340.0], PT08_S4_NO2[1991.0-2775.0] --> CO_GT[0.1-4.6], PT08_S1_CO[647.0-1702.0]",Not supported
1211,"CO_GT[0.1-3.8], PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-16.7]",Confident
1212,"PT08_S1_CO[647.0-775.0], PT08_S2_NMHC[383.0-1156.0] --> NO2_GT[2.0-232.0]",Not supported
1213,"NO2_GT[2.0-36.0] --> PT08_S1_CO[647.0-999.0], NOx_GT[2.0-112.0]",Not supported
1214,"PT08_S2_NMHC[1451.0-2214.0] --> CO_GT[0.1-3.2], NOx_GT[617.0-1479.0]",Not supported
1215,"CO_GT[7.7-11.9], PT08_S1_CO[647.0-951.0], NOx_GT[2.0-481.0] --> NMHC_GT[7.0-156.0]",Not supported
1216,"C6H6_GT[0.1-13.9], PT08_S2_NMHC[383.0-580.0] --> NO2_GT[2.0-104.0]",Not supported
1217,"NMHC_GT[7.0-210.0] --> PT08_S1_CO[647.0-1303.0], NOx_GT[2.0-96.0]",Not supported
1218,"CO_GT[0.1-2.1], PT08_S1_CO[647.0-1159.0], NOx_GT[2.0-481.0], NO2_GT[2.0-160.0] --> PT08_S2_NMHC[383.0-612.0]",Not confident
1219,"PT08_S1_CO[647.0-817.0], PT08_S2_NMHC[383.0-676.0] --> NO2_GT[2.0-210.0]",Not supported
1220,"CO_GT[0.1-3.2], PT08_S1_CO[647.0-967.0], NOx_GT[2.0-449.0] --> C6H6_GT[0.1-2.3]",Not confident
1221,"NMHC_GT[7.0-193.0] --> PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-384.0]",Confident
1222,"PT08_S1_CO[647.0-1061.0], NOx_GT[2.0-33.0] --> CO_GT[7.2-11.9], C6H6_GT[0.1-22.8]",Not supported
1223,"PT08_S1_CO[647.0-931.0], PT08_S2_NMHC[1451.0-2214.0] --> NO2_GT[2.0-144.0]",Not supported
1224,"PT08_S1_CO[647.0-1479.0], NOx_GT[2.0-513.0] --> C6H6_GT[0.1-15.1]",Confident
1225,"CO_GT[0.1-1.2], PT08_S1_CO[647.0-1804.0], NOx_GT[2.0-288.0] --> NMHC_GT[7.0-193.0]",Not supported
1226,"NO2_GT[2.0-144.0] --> PT08_S1_CO[647.0-1722.0], NOx_GT[2.0-37.0]",Not supported
1227,"CO_GT[7.7-11.9], PT08_S1_CO[647.0-775.0], NOx_GT[2.0-416.0] --> NMHC_GT[7.0-274.0]",Not supported
1228,"PT08_S1_CO[647.0-1223.0], NOx_GT[517.0-1479.0] --> PT08_S2_NMHC[383.0-1156.0], NO2_GT[2.0-192.0]",Not supported
1229,"CO_GT[8.1-11.9], PT08_S1_CO[647.0-1722.0] --> PT08_S2_NMHC[383.0-1284.0], NO2_GT[2.0-32.0]",Not supported
1230,"PT08_S1_CO[647.0-1287.0], NMHC_GT[7.0-193.0], PT08_S2_NMHC[383.0-1413.0] --> NO2_GT[2.0-96.0]",Not supported
1231,"PT08_S1_CO[647.0-1617.0], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-1065.0] --> C6H6_GT[0.1-5.5]",Not confident
1232,"CO_GT[0.1-3.2], C6H6_GT[0.1-5.5] --> PT08_S2_NMHC[383.0-644.0]",Not confident
1233,"PT08_S1_CO[647.0-1580.0], PT08_S2_NMHC[383.0-596.0] --> NO2_GT[2.0-96.0]",Not confident
1234,"NMHC_GT[7.0-193.0] --> CO_GT[0.1-3.6], NOx_GT[2.0-416.0], PT08_S3_NOx[322.0-553.0], PT08_S4_NO2[551.0-1541.0]",Not supported
1235,"CO_GT[8.6-11.9], PT08_S1_CO[647.0-1621.0], NOx_GT[2.0-152.0] --> NMHC_GT[7.0-140.0]",Not supported
1236,"NMHC_GT[7.0-301.0], C6H6_GT[0.1-17.7], NO2_GT[2.0-112.0], PT08_S4_NO2[1827.0-2775.0] --> PT08_S2_NMHC[383.0-884.0]",Not supported
1237,"NMHC_GT[7.0-274.0], C6H6_GT[0.1-24.7] --> CO_GT[0.1-4.8]",Confident
1238,C6H6_GT[0.1-2.3] --> PT08_S1_CO[647.0-967.0],Confident
1239,NOx_GT[2.0-240.0] --> NO2_GT[267.0-340.0],Not supported
