idRule,V,L,U,Side
1208,PT08_S4_NO2,1024,1602,X
1208,CO_GT,0,23,Y
1209,PT08_S1_CO,0,528,X
1209,NOx_GT,0,412,X
1209,C6H6_GT,0,102,Y
1209,NO2_GT,0,154,Y
1210,NO2_GT,272,282,X
1210,PT08_S4_NO2,1280,1602,X
1210,CO_GT,0,45,Y
1210,PT08_S1_CO,0,965,Y
1211,CO_GT,0,37,X
1211,PT08_S1_CO,0,784,X
1211,NOx_GT,0,444,X
1211,C6H6_GT,0,166,Y
1212,PT08_S1_CO,0,80,X
1212,PT08_S2_NMHC,0,732,X
1212,NO2_GT,0,226,Y
1213,NO2_GT,0,30,X
1213,PT08_S1_CO,0,304,Y
1213,NOx_GT,0,108,Y
1214,PT08_S2_NMHC,1024,1244,X
1214,CO_GT,0,31,Y
1214,NOx_GT,608,924,Y
1215,CO_GT,76,95,X
1215,PT08_S1_CO,0,256,X
1215,NOx_GT,0,476,X
1215,NMHC_GT,0,140,Y
1216,C6H6_GT,0,138,X
1216,PT08_S2_NMHC,0,156,X
1216,NO2_GT,0,98,Y
1217,NMHC_GT,0,188,X
1217,PT08_S1_CO,0,608,Y
1217,NOx_GT,0,92,Y
1218,CO_GT,0,20,X
1218,PT08_S1_CO,0,464,X
1218,NOx_GT,0,476,X
1218,NO2_GT,0,154,X
1218,PT08_S2_NMHC,0,188,Y
1219,PT08_S1_CO,0,122,X
1219,PT08_S2_NMHC,0,252,X
1219,NO2_GT,0,204,Y
1220,CO_GT,0,31,X
1220,PT08_S1_CO,0,272,X
1220,NOx_GT,0,444,X
1220,C6H6_GT,0,22,Y
1221,NMHC_GT,0,172,X
1221,PT08_S1_CO,0,784,Y
1221,NOx_GT,0,380,Y
1222,PT08_S1_CO,0,366,X
1222,NOx_GT,0,29,X
1222,CO_GT,71,95,Y
1222,C6H6_GT,0,227,Y
1223,PT08_S1_CO,0,236,X
1223,PT08_S2_NMHC,1024,1244,X
1223,NO2_GT,0,138,Y
1224,PT08_S1_CO,0,784,X
1224,NOx_GT,0,508,X
1224,C6H6_GT,0,150,Y
1225,CO_GT,0,11,X
1225,PT08_S1_CO,0,1008,X
1225,NOx_GT,0,284,X
1225,NMHC_GT,0,172,Y
1226,NO2_GT,0,138,X
1226,PT08_S1_CO,0,976,Y
1226,NOx_GT,0,33,Y
1227,CO_GT,76,95,X
1227,PT08_S1_CO,0,80,X
1227,NOx_GT,0,412,X
1227,NMHC_GT,0,236,Y
1228,PT08_S1_CO,0,528,X
1228,NOx_GT,512,924,X
1228,PT08_S2_NMHC,0,732,Y
1228,NO2_GT,0,186,Y
1229,CO_GT,80,95,X
1229,PT08_S1_CO,0,976,X
1229,PT08_S2_NMHC,0,860,Y
1229,NO2_GT,0,26,Y
1230,PT08_S1_CO,0,592,X
1230,NMHC_GT,0,172,X
1230,PT08_S2_NMHC,0,988,X
1230,NO2_GT,0,90,Y
1231,PT08_S1_CO,0,912,X
1231,NOx_GT,0,412,X
1231,PT08_S3_NOx,0,708,X
1231,C6H6_GT,0,54,Y
1232,CO_GT,0,31,X
1232,C6H6_GT,0,54,X
1232,PT08_S2_NMHC,0,220,Y
1233,PT08_S1_CO,0,880,X
1233,PT08_S2_NMHC,0,172,X
1233,NO2_GT,0,90,Y
1234,NMHC_GT,0,172,X
1234,CO_GT,0,35,Y
1234,NOx_GT,0,412,Y
1234,PT08_S3_NOx,0,196,Y
1234,PT08_S4_NO2,0,834,Y
1235,CO_GT,84,95,X
1235,PT08_S1_CO,0,916,X
1235,NOx_GT,0,148,X
1235,NMHC_GT,0,126,Y
1236,NMHC_GT,0,252,X
1236,C6H6_GT,0,176,X
1236,NO2_GT,0,106,X
1236,PT08_S4_NO2,1120,1602,X
1236,PT08_S2_NMHC,0,460,Y
1237,NMHC_GT,0,236,X
1237,C6H6_GT,0,246,X
1237,CO_GT,0,47,Y
1238,C6H6_GT,0,22,X
1238,PT08_S1_CO,0,272,Y
1239,NOx_GT,0,236,X
1239,NO2_GT,256,282,Y
1240,CO_GT,65,95,X
1240,PT08_S1_CO,0,848,X
1240,NOx_GT,0,284,X
1240,NMHC_GT,0,108,Y
1241,NMHC_GT,0,204,X
1241,CO_GT,0,63,Y
1241,PT08_S1_CO,0,912,Y
1241,NOx_GT,0,412,Y
1242,CO_GT,0,7,X
1242,C6H6_GT,352,406,X
1242,PT08_S3_NOx,1152,1220,Y
1243,NO2_GT,0,90,X
1243,PT08_S1_CO,0,400,Y
1243,NOx_GT,0,164,Y
1244,PT08_S1_CO,0,384,X
1244,PT08_S2_NMHC,0,220,X
1244,PT08_S4_NO2,0,194,X
1244,NO2_GT,0,144,Y
1245,PT08_S1_CO,0,144,X
1245,NOx_GT,0,278,X
1245,CO_GT,0,0,Y
1245,C6H6_GT,0,182,Y
1246,PT08_S1_CO,0,848,X
1246,NOx_GT,0,476,X
1246,C6H6_GT,0,230,Y
1247,CO_GT,0,49,X
1247,PT08_S1_CO,0,824,X
1247,NOx_GT,0,348,X
1247,C6H6_GT,0,134,Y
1248,PT08_S4_NO2,1541,1602,X
1248,PT08_S1_CO,0,888,Y
1248,PT08_S3_NOx,0,772,Y
1249,PT08_S1_CO,0,496,X
1249,NMHC_GT,0,44,X
1249,NO2_GT,0,138,Y
1250,PT08_S1_CO,0,984,X
1250,NOx_GT,0,364,X
1250,NO2_GT,272,282,Y
1251,CO_GT,0,7,X
1251,PT08_S1_CO,0,976,X
1251,NOx_GT,0,156,X
1251,C6H6_GT,0,54,Y
1252,PT08_S1_CO,0,96,X
1252,CO_GT,0,47,Y
1252,NO2_GT,0,186,Y
1253,PT08_S1_CO,0,316,X
1253,PT08_S2_NMHC,0,472,Y
1254,PT08_S3_NOx,1088,1220,X
1254,PT08_S4_NO2,1024,1602,X
1254,PT08_S1_CO,0,976,Y
1254,C6H6_GT,256,406,Y
1255,CO_GT,66,95,X
1255,PT08_S1_CO,0,656,X
1255,PT08_S2_NMHC,0,1008,Y
1255,NO2_GT,0,26,Y
1256,CO_GT,0,51,X
1256,PT08_S1_CO,0,624,X
1256,NOx_GT,0,156,X
1256,NMHC_GT,0,188,Y
1257,PT08_S3_NOx,1104,1220,X
1257,PT08_S1_CO,0,528,Y
1257,NOx_GT,0,508,Y
1258,CO_GT,0,31,X
1258,PT08_S1_CO,0,272,X
1258,PT08_S3_NOx,0,708,X
1258,PT08_S2_NMHC,0,988,Y
1258,NOx_GT,0,156,Y
1259,NOx_GT,512,924,X
1259,PT08_S3_NOx,1024,1220,X
1259,PT08_S4_NO2,1104,1602,X
1259,PT08_S1_CO,0,944,Y
1259,NO2_GT,0,26,Y
1260,PT08_S4_NO2,1564,1602,X
1260,PT08_S1_CO,0,944,Y
1260,PT08_S2_NMHC,0,92,Y
1261,PT08_S1_CO,0,756,X
1261,PT08_S2_NMHC,0,196,X
1261,NO2_GT,0,143,Y
1262,PT08_S1_CO,0,656,X
1262,PT08_S3_NOx,0,4,X
1262,NO2_GT,0,202,Y
1263,PT08_S1_CO,0,536,X
1263,NOx_GT,779,924,X
1263,NO2_GT,0,114,Y
1264,NMHC_GT,0,44,X
1264,C6H6_GT,0,246,X
1264,CO_GT,0,47,Y
1264,NOx_GT,768,924,Y
1265,PT08_S1_CO,0,304,X
1265,PT08_S2_NMHC,0,412,Y
1266,PT08_S1_CO,0,912,X
1266,NOx_GT,512,924,X
1266,PT08_S3_NOx,0,196,X
1266,NO2_GT,0,218,Y
1267,PT08_S1_CO,0,528,X
1267,CO_GT,0,31,Y
1268,C6H6_GT,256,406,X
1268,CO_GT,0,31,Y
1268,NOx_GT,512,924,Y
1269,PT08_S1_CO,0,208,X
1269,NOx_GT,0,284,X
1269,C6H6_GT,0,22,Y
1270,CO_GT,0,17,X
1270,PT08_S1_CO,0,688,X
1270,NOx_GT,0,444,X
1270,NMHC_GT,0,197,Y
1271,CO_GT,0,27,X
1271,PT08_S1_CO,0,522,X
1271,NOx_GT,0,463,X
1271,NMHC_GT,0,220,Y
1272,CO_GT,0,15,X
1272,PT08_S1_CO,0,528,X
1272,NOx_GT,0,92,X
1272,C6H6_GT,0,46,Y
1273,PT08_S1_CO,0,992,X
1273,C6H6_GT,0,198,X
1273,PT08_S2_NMHC,0,252,Y
1274,CO_GT,64,95,X
1274,PT08_S1_CO,0,1008,X
1274,PT08_S2_NMHC,0,892,Y
1275,PT08_S3_NOx,0,132,X
1275,PT08_S4_NO2,1602,1602,X
1275,PT08_S1_CO,0,949,Y
1275,PT08_S2_NMHC,0,348,Y
1276,NO2_GT,0,154,X
1276,PT08_S4_NO2,1080,1602,X
1276,PT08_S1_CO,0,392,Y
1276,PT08_S3_NOx,0,708,Y
1277,NOx_GT,0,268,X
1277,NO2_GT,256,282,Y
1278,NMHC_GT,0,124,X
1278,CO_GT,0,31,Y
1278,PT08_S1_CO,0,912,Y
1278,NOx_GT,0,164,Y
1279,NMHC_GT,0,236,X
1279,NOx_GT,0,156,Y
1279,NO2_GT,0,218,Y
1280,CO_GT,0,4,X
1280,PT08_S1_CO,0,145,X
1280,NOx_GT,0,174,X
1280,C6H6_GT,0,155,Y
1280,NO2_GT,0,46,Y
1281,PT08_S3_NOx,0,4,X
1281,PT08_S2_NMHC,0,732,Y
1282,PT08_S1_CO,0,464,X
1282,NOx_GT,0,315,X
1282,C6H6_GT,0,89,Y
1283,NMHC_GT,0,252,X
1283,PT08_S3_NOx,0,196,X
1283,NO2_GT,256,282,Y
